ATD,SOBT,DEPAP,ARRAP,SECTOR_INFO,DepSector,ArrSector,TimeDelay
2.02E+11,2.02E+11,ZSAM,ZSNJ,"ZSAMAP,ZSAMAR03,ZSAMAR03,ZSAMAR03,ZSAMAR03,ZSAMAR03,ZSSSAR19,ZSSSAR19,ZSSSAR19,ZSSSAR01,ZSSSAR01,ZSSSAR01,ZSSSAR15,ZSSSAR15,ZSSSAR27,ZSHCAP,ZSNJAP,ZSNJAP,ZSNJAP,ZSNJAP,",132,136,1355
2.02E+11,2.02E+11,ZSSS,ZSQD,"ZSSSAP,ZSSSAR04,ZSSSAR04,ZSSSAR04,ZSSSAR04,ZSSSAR38,ZSSSAR38,ZSSSAR38,ZSSSAR38,ZSSSAR36,ZSSSAR36,ZSSSAR36,ZSSSAR36,ZSQDAR06,ZSQDAR06,ZSQDAR06,ZSQDAR06,ZSQDAP,",139,99,1095
2.02E+11,2.02E+11,ZWAK,ZUTF,"ZWWWAR06,ZWWWAR06,ZWWWAR06,ZWWWAR06,ZWWWAR05,ZLLLAR12,ZLLLAR12,ZLLLAR12,ZLLLAR12,ZLLLAR12,ZLLLAR12,ZLLLAR07,ZLLLAR07,ZLLLAR07,ZLLLAR15,ZLLLAR15,ZLLLAR15,ZLLLAR15,ZLLLAR15,ZLLLAR15,ZLLLAR15,ZLLLAR06,ZLLLAR05,ZLLLAR05,ZLLLAR05,ZUUUAR04,ZUUUAR04,ZUUUAP,",155,34,500
2.02E+11,2.02E+11,ZUTF,ZSNT,"ZUUUAP,ZUUUAR05,ZUUUAR05,ZUUUAR05,ZUUUAR05,ZUUUAR06,ZUUUAR06,ZUUUAR06,ZUUUAR06,ZUUUAR06,ZUUUAR06,ZUUUAR06,ZUUUAR06,ZUUUAR28,ZUUUAR28,ZUUUAR28,ZUUUAR28,ZUUUAR28,ZUUUAR28,ZUUUAR28,ZHHHAR03,ZHHHAR03,ZHHHAR03,ZHHHAR03,ZHHHAR03,ZHHHAR02,ZHHHAR02,ZHHHAR02,ZHHHAR05,ZHHHAR05,ZHHHAR05,ZHHHAR04,ZHHHAR04,ZHHHAR04,ZHHHAR04,ZHHHAR04,ZHHHAR04,ZSOFAR03,ZSOFAR03,ZSOFAR01,ZSOFAR01,ZSOFAR01,ZSNJAP,ZSNJAP,ZSNJAP,ZSNJAP,ZSSSAP,ZSSSAP,ZSSSAR04,ZSSSAR04,ZSSSAP,",34,109,850
2.02E+11,2.02E+11,ZSCG,ZSQZ,"ZSSSAP,ZSSSAP,ZSNJAP,ZSNJAP,ZSNJAP,ZSNJAP,ZSNJAP,ZSNJAP,ZSHCAP,ZSHCAP,ZSHCAP,ZSHCAP,ZSSSAR15,ZSSSAR01,ZSSSAR01,ZSSSAR01,ZSSSAR01,ZSSSAR01,ZSSSAR19,ZSSSAR19,ZSSSAR19,ZSSSAR29,ZSAMAR03,ZSFZAP,ZSFZAP,ZSFZAP,ZSAMAR02,ZSAMAR02,ZSAMAP,",128,132,1020
2.02E+11,2.02E+11,ZBHH,ZBLA,"ZBHHAP,ZBHHAR01,ZBHHAR01,ZBAAAR01,ZBAAAR01,ZBAAAR01,ZYTXAR05,ZYTXAR05,ZYTXAR05,ZYTXAR05,ZYHBAR04,ZYHBAR04,ZYHBAR04,ZYHBAR04,ZYHBAR04,ZYHBAR04,",6,75,785
2.02E+11,2.02E+11,ZULZ,ZSJN,"ZUUUAR02,ZUUUAR02,ZUUUAR08,ZUUUAR08,ZUUUAR11,ZUUUAR15,ZUUUAR15,ZUUUAR15,ZUUUAR15,ZUUUAR15,ZLXYAR08,ZLXYAR08,ZLXYAR08,ZLXYAR05,ZLXYAR07,ZLXYAR07,ZLXYAR07,ZLXYAR11,ZLXYAR11,ZLXYAR11,ZBAAAR30,ZBAAAR26,ZBAAAR26,ZBAAAR26,ZBAAAR26,ZBAAAR26,ZBAAAR26,ZBAAAR23,ZSJNAP,",33,20,1055
2.02E+11,2.02E+11,ZBAD,ZUCK,"ZBAAAP,ZBAAAR12,ZBAAAR12,ZBAAAR12,ZBAAAR12,ZBAAAR12,ZBAAAR10,ZBAAAR10,ZBAAAR09,ZBAAAR09,ZBAAAR09,ZBAAAR09,ZLXYAR06,ZLXYAR06,ZLXYAR06,ZLXYAR06,ZLXYAR06,ZLXYAR13,ZLXYAR13,ZLXYAR13,ZLXYAR13,ZLXYAR08,ZLXYAR05,ZUUUAR27,ZUUUAR27,ZUUUAR27,ZUUUAR06,ZUCKAP,ZUCKAP,ZUCKAP,",16,33,1380
,2.02E+11,ZULZ,ZSNJ,"ZUUUAR02,ZUUUAR17,ZUUUAR17,ZUGYAR02,ZUGYAR02,ZUGYAR02,ZUGYAR02,ZUGYAR02,ZUUUAR22,ZUUUAR22,ZUUUAR22,ZUUUAR21,ZUUUAR21,ZUUUAR21,ZGGGAR37,ZGGGAR37,ZGGGAR37,ZGGGAR37,ZGGGAR31,ZHHHAR05,ZHHHAR05,ZHHHAR05,ZHHHAR04,ZHHHAR04,ZHHHAR04,ZHHHAR04,ZHHHAR04,ZHHHAR04,ZSOFAR03,ZSOFAP,ZSOFAP,ZSOFAP,ZSOFAP,ZSNJAP,ZSNJAP,",33,136,725
2.02E+11,2.02E+11,ZLXY,ZLYL,"ZLXYAP,ZLXYAR01,ZLXYAR01,ZLXYAR01,ZLXYAR09,ZLXYAR09,",165,163,455
2.02E+11,2.02E+11,ZWWW,ZUCK,"ZWWWAP,ZWWWAP,ZWWWAP,ZWWWAR04,ZWWWAR07,ZWWWAR01,ZLLLAR12,ZLLLAR12,ZLLLAR12,ZLLLAR12,ZLLLAR12,ZLLLAR07,ZLLLAR07,ZLLLAR07,ZLLLAR15,ZLLLAR15,ZLLLAR15,ZLLLAR15,ZLLLAR15,ZLLLAR15,ZLLLAR15,ZLLLAR06,ZLLLAR06,ZLLLAR06,ZLLLAR06,ZUUUAR04,ZUUUAR16,ZLXYAR03,ZUUUAR15,ZUUUAR27,ZUUUAR27,ZUUUAR27,ZUUUAR27,ZUUUAR06,ZUCKAP,ZUCKAP,ZUCKAP,",157,33,515
2.02E+11,2.02E+11,ZLIC,ZYCC,"ZLICAP,ZLICAP,ZLICAP,ZLLLAR02,ZLLLAR02,ZBAAAR08,ZBAAAR08,ZBAAAR08,ZBAAAR08,ZBAAAR07,ZBAAAR07,ZBAAAR07,ZBAAAR07,ZBAAAR07,ZBAAAR01,ZBAAAR01,ZBAAAR02,ZBAAAR02,ZYTXAR13,ZYTXAR13,ZYTXAR04,ZYTXAR04,ZYTXAR06,ZYTXAR06,ZYCCAPP,",83,144,1150
,2.02E+11,ZBYN,ZGKL,"ZBYNAP,ZBAAAR34,ZLXYAR11,ZLXYAR11,ZBAAAR11,ZBAAAR11,ZBAAAR30,ZBAAAR30,ZBAAAR30,ZBAAAR30,ZBAAAR30,ZBAAAR31,ZBAAAR31,ZGGGAR16,ZGGGAR16,ZGGGAR16,ZGGGAR31,ZGGGAR37,ZGGGAR37,ZGGGAR37,ZGGGAR12,ZGGGAR12,ZGGGAR12,ZGGGAR12,ZGGGAR12,ZGKLAP,",8,53,1380
2.02E+11,2.02E+11,ZWWW,ZHCC,"ZWWWAP,ZWWWAP,ZWWWAP,ZWWWAR08,ZWWWAR08,ZWWWAR08,ZWWWAR08,ZWWWAR08,ZWWWAR08,ZWWWAR07,ZWWWAR07,ZWWWAR07,ZWWWAR07,ZWWWAR01,ZLLLAR12,ZLLLAR12,ZLLLAR12,ZLLLAR12,ZLLLAR12,ZLLLAR07,ZLLLAR07,ZLLLAR07,ZLLLAR15,ZLLLAR15,ZLLLAR15,ZLLLAR15,ZLLLAR15,ZLLLAR15,ZLLLAR08,ZLLLAR08,ZLLLAR01,ZLXYAR04,ZLXYAR04,ZLXYAR12,ZLXYAR12,ZLXYAR12,ZLXYAR02,ZLXYAR02,ZLXYAR02,ZLXYAR11,ZLXYAR11,ZHCCAR03,ZHCCAP,",157,22,655
,2.02E+11,ZUTF,ZUJZ,"ZUUUAP,ZUUUAR04,ZUUUAR04,ZLLLAR05,ZLLLAR05,",34,30,1265
,2.02E+11,ZSNT,ZBAA,"ZSSSAP,ZSSSAR04,ZSSSAR04,ZSSSAP,ZSSSAP,ZSNJAP,ZSSSAR06,ZSSSAR38,ZSSSAR38,ZSSSAR38,ZSSSAR16,ZSSSAR16,ZSSSAR16,ZSSSAR16,ZSSSAR16,ZBAAAR24,ZBAAAR24,ZBAAAR24,ZBAAAR23,ZBAAAR17,ZBAAAR17,ZBAAAR17,ZBAAAR17,ZBAAAR17,ZBAAAP,ZBAAAP,",109,2,1205
2.02E+11,2.02E+11,ZSHC,ZGSZ,"ZSHCAP,ZSSSAR01,ZSSSAR01,ZSCNAR05,ZSSSAR35,ZSSSAR35,ZSSSAR20,ZSSSAR20,ZSSSAR20,ZGGGAR28,ZGGGAR20,ZGGGAR20,ZGGGAR02,ZGGGAP,ZGGGAP,ZGGGAP,ZGJDAP,ZGJDAP,ZGJDAP,ZGJDAP,",118,62,1190
2.02E+11,2.02E+11,ZHHH,ZPPP,"ZHHHAP,ZHHHAR05,ZHHHAR02,ZGHAAR04,ZGGGAR19,ZGGGAR19,ZGGGAR19,ZUUUAR21,ZUUUAR21,ZUUUAR21,ZUUUAR22,ZUUUAR22,ZUUUAR22,ZUUUAR22,ZUUUAR22,ZUGYAR02,ZUUUAR22,ZPPPAR02,ZPPPAR02,ZPPPAP,",61,78,725
,2.02E+11,ZBYN,ZBOW,"ZBYNAP,ZBAAAR35,ZLXYAR09,ZLXYAR09,ZBHHAR03,ZBHHAR03,ZBHHAR03,ZBHHAR03,",8,6,1105
2.02E+11,2.02E+11,ZPPP,ZPLJ,"ZPPPAP,ZPPPAP,ZPPPAR06,ZPPPAR06,ZPPPAR06,ZPPPAR06,ZPPPAR06,ZPLJAP,ZPLJAP,",78,82,965
2.02E+11,2.02E+11,ZSSS,ZGSZ,"ZSSSAP,ZSSSAR15,ZSSSAR15,ZSSSAR15,ZSSSAR01,ZSSSAR01,ZSSSAR01,ZSSSAR01,ZSSSAR01,ZSSSAR19,ZSSSAR19,ZSSSAR19,ZSSSAR29,ZSSSAR29,ZSSSAR29,ZSSSAR29,ZSSSAR29,ZSSSAR29,ZSSSAR30,ZSSSAR30,ZSSSAR30,ZSSSAR30,ZSSSAR30,ZSSSAR40,ZSSSAR40,ZSSSAR40,ZGGGAR06,ZGGGAR06,ZGGGAR06,ZGJDAP,ZGJDAP,ZGJDAP,",139,62,1150
2.02E+11,2.02E+11,ZYQQ,ZSJN,"ZYHBAR01,ZYHBAR01,ZYHBAR01,ZYHBAR01,ZYHBAR01,ZYHBAR05,ZYHBAR02,ZYHBAR02,ZYHBAR05,ZYHBAR02,ZYTLAR09,ZYTXAR12,ZYTXAR12,ZYTXAR12,ZYTXAR12,ZYTLAR07,ZYTLAR07,ZYTLAR02,ZYTLAR02,ZYTLAR02,ZYTLAR01,ZSQDAR02,ZSQDAR02,ZSQDAR02,ZSQDAR02,ZSQDAR02,ZSQDAR02,ZSJNAR05,ZSJNAR05,ZSJNAP,ZSJNAP,ZSJNAP,",74,20,985
2.02E+11,2.02E+11,ZGSZ,ZBAA,"ZGJDAP,ZGJDAP,ZGGGAR05,ZGGGAR05,ZGGGAR05,ZGGGAR03,ZGGGAR03,ZGGGAR03,ZGGGAR33,ZGGGAR33,ZGGGAR33,ZGGGAR14,ZGGGAR14,ZGGGAR14,ZGGGAR14,ZGGGAR14,ZGGGAR14,ZGGGAR14,ZGGGAR14,ZGGGAR14,UNKNOWNAR,ZGGGAR27,ZGGGAR27,ZGGGAR27,ZGGGAR27,ZGGGAR21,ZGGGAR21,ZGGGAR21,ZGGGAR21,ZBAAAR27,ZBAAAR27,ZBAAAR27,ZBAAAR27,ZBAAAR27,ZBAAAR27,ZBAAAR27,ZBAAAR27,ZBAAAR27,ZBAAAR25,ZBAAAR25,ZBAAAR25,ZBAAAR25,ZBAAAR25,ZBAAAR13,ZBAAAR16,ZBAAAR16,ZBAAAR16,ZBAAAR16,ZBAAAR16,ZBAAAP,ZBAAAP,",62,2,810
,2.02E+11,ZSNJ,ZJSY,"ZSNJAP,ZSOFAR01,ZSOFAR01,ZSOFAR01,ZSOFAR02,ZSSSAR17,ZSSSAR17,ZSSSAR17,ZSSSAR39,ZSSSAR39,ZSSSAR39,ZSSSAR39,ZSSSAR39,ZSSSAR12,ZSSSAR12,ZSSSAR11,ZSSSAR11,ZSSSAR11,ZGGGAR40,ZSSSAR22,ZSSSAR22,ZGGGAR34,ZGGGAR34,ZGGGAR05,ZGGGAR05,ZGGGAR05,ZGGGAR05,ZGGGAR05,ZGGGAR29,ZGGGAR24,ZGGGAR24,ZJSYAR11,ZJSYAR11,ZJSYAR11,ZJSYAR01,ZJSYAR04,ZJSYAR04,ZJSYAR04,ZJSYAP,ZJSYAP,",136,101,1320
,2.02E+11,ZWWW,ZWBL,"ZWWWAP,ZWWWAP,ZWWWAR02,ZWWWAR03,ZWWWAR03,ZWWWAR02,ZWWWAR02,ZWWWAR02,ZWWWAR02,",157,152,480
2.02E+11,2.02E+11,ZSWX,ZHXF,"ZSWXAP,ZSWXAP,ZSSSAP,ZSNJAP,ZSSSAR14,ZSSSAR14,ZSSSAR14,ZSOFAR01,ZSOFAR01,ZSOFAR04,ZSOFAR04,ZSOFAR04,ZSOFAR04,ZHCCAR02,ZHCCAR02,ZHCCAR02,ZHCCAR02,ZHCCAR06,ZHCCAR06,ZHHHAR01,ZHHHAR01,ZHHHAR01,",109,26,725
2.02E+11,2.02E+11,ZYMH,ZYHB,"ZYHBAR04,ZYHBAR04,ZYHBAR01,ZYHBAR01,ZYHBAR01,ZYHBAR01,ZYHBAPP,",75,144,1105
2.02E+11,2.02E+11,ZLXY,ZBAA,"ZLXYAP,ZLXYAR01,ZLXYAR01,ZLXYAR01,ZLXYAR10,ZLXYAR10,ZBAAAR08,ZBAAAR08,ZBAAAR08,ZBAAAR08,ZBAAAR08,ZBAAAR07,ZBAAAR07,ZBAAAR07,ZBAAAR07,ZBAAAR07,ZBAAAR07,ZBAAAR07,ZBAAAR07,ZBAAAR32,ZBAAAR32,ZBAAAR05,ZBAAAR05,ZBAAAR05,ZBAAAP,",165,2,1050
,2.02E+11,ZBAA,VHHH,"ZBAAAP,ZBAAAR06,ZBAAAR06,ZBAAAR06,ZBAAAR12,ZBAAAR12,ZBAAAR12,ZBAAAR13,ZBAAAR13,ZBAAAR25,ZBAAAR25,ZBAAAR27,ZBAAAR27,ZBAAAR27,ZBAAAR27,ZBAAAR27,ZBAAAR27,ZBAAAR27,ZBAAAR27,ZBAAAR27,ZGGGAR21,ZGGGAR21,ZGGGAR21,ZGGGAR21,ZGGGAR27,ZGGGAR27,ZGGGAR27,ZGGGAR27,ZGGGAR27,ZGGGAR27,UNKNOWNAR,ZGGGAR14,ZGGGAR14,ZGGGAR14,ZGGGAR14,ZGGGAR14,ZGGGAR14,ZGGGAR14,ZGGGAR35,ZGGGAR35,ZGGGAR34,ZGGGAR34,ZGGGAR29,ZGGGAR05,ZGGGAR05,ZGGGAR05,UNKNOWNAR,UNKNOWNAR,",2,62,135
2.02E+11,2.02E+11,ZUYI,ZGHZ,"ZPPPAR03,ZPPPAR03,ZPPPAR03,ZGNNAR02,ZGNNAR02,ZGNNAR02,ZGNNAR02,ZGNNAR01,ZGNNAR01,ZGNNAR01,ZGNNAR07,ZGNNAR07,ZGGGAR04,ZGGGAR04,UNKNOWNAR,ZGGGAP,ZGGGAP,ZGGGAP,ZGGGAR06,ZGGGAR06,",78,52,1200
2.02E+11,2.02E+11,ZHES,ZPPP,"ZHHHAR03,ZHHHAR03,ZUUUAR19,ZUUUAR13,ZUUUAR13,ZUUUAR13,ZUUUAR13,ZUUUAR13,ZUUUAR10,ZUUUAR10,ZUUUAR10,ZUUUAR22,ZUUUAR22,ZUUUAR22,ZUUUAR22,ZUUUAR22,ZUUUAR22,ZPPPAR01,ZPPPAR01,ZPPPAP,",36,78,1025
2.02E+11,2.02E+11,ZLXY,ZGBH,"ZLXYAP,ZLXYAR08,ZLXYAR05,ZUUUAR01,ZUUUAR01,ZUUUAR20,ZUUUAR20,ZUUUAR20,ZUUUAR20,ZUUUAR20,ZUUUAR10,ZUUUAR10,ZUUUAR10,ZUUUAR10,ZUUUAR22,ZUUUAR22,ZUUUAR22,ZUUUAR22,ZUUUAR22,ZUUUAR22,ZUUUAR22,ZUUUAR23,ZUUUAR23,ZUUUAR23,ZUUUAR23,ZUUUAR23,ZGNNAR02,ZGNNAR02,ZGNNAR02,ZGNNAR02,ZGNNAR02,ZGNNAR02,ZGNNAP,ZGNNAP,ZGNNAR03,ZGZJAP,ZGZJAP,",165,105,1125
2.02E+11,2.02E+11,ZSSS,ZGSZ,"ZSSSAP,ZSSSAR15,ZSSSAR15,ZSSSAR15,ZSSSAR01,ZSSSAR01,ZSSSAR01,ZSSSAR01,ZSSSAR01,ZSSSAR19,ZSSSAR19,ZSSSAR19,ZSSSAR29,ZSSSAR29,ZSSSAR29,ZSSSAR29,ZSSSAR29,ZSSSAR29,ZSSSAR30,ZSSSAR30,ZSSSAR30,ZSSSAR30,ZSSSAR30,ZSSSAR40,ZSSSAR40,ZSSSAR40,ZGGGAR06,ZGGGAR06,ZGGGAR06,ZGJDAP,ZGJDAP,ZGJDAP,",139,62,945
,2.02E+11,ZLXY,ZBAD,"ZLXYAP,ZLXYAR01,ZLXYAR01,ZLXYAR01,ZBAAAR09,ZBAAAR09,ZBAAAR09,ZBAAAR09,ZBAAAR10,ZBAAAR33,ZBAAAR33,ZBAAAR33,ZBAAAR12,ZBAAAR12,ZBAAAR12,ZBAAAR12,ZBAAAP,ZBAAAP,",165,16,480
,2.02E+11,ZUGY,ZBAD,"ZUGYAP,ZUUUAR21,ZUUUAR21,ZUUUAR21,ZGGGAR37,ZGGGAR37,ZGGGAR37,ZGGGAR37,ZGGGAR17,ZGGGAR17,ZGGGAR17,ZGGGAR17,UNKNOWNAR,ZLXYAR07,ZLXYAR07,ZLXYAR11,ZLXYAR11,ZLXYAR11,ZLXYAR11,ZBAAAR09,ZBAAAR09,ZBAAAR09,ZBAAAR10,ZBAAAR33,ZBAAAR33,ZBAAAR33,ZBAAAR12,ZBAAAR12,ZBAAAR12,ZBAAAR12,ZBAAAP,ZBAAAP,",44,16,1015
2.02E+11,2.02E+11,ZSWX,ZUTF,"ZSWXAP,ZSWXAP,ZSSSAP,ZSNJAP,ZSSSAR14,ZSSSAR14,ZSSSAR14,ZSOFAR01,ZSOFAR01,ZSOFAR01,ZSOFAR01,ZSOFAR03,ZSSSAR25,ZGGGAR36,ZHHHAR04,ZHHHAR05,ZHHHAR05,ZHHHAR05,ZHHHAR05,ZHHHAR05,ZGGGAR15,ZGGGAR31,ZGGGAR31,ZGGGAR31,ZGGGAR17,ZGGGAR17,ZGGGAR17,ZGGGAR17,ZGGGAR17,ZUUUAR13,ZUUUAR13,ZUUUAR13,ZUUUAR13,ZUUUAR19,ZUUUAR19,ZUUUAR19,ZUUUAR19,ZUUUAR19,ZUUUAR06,ZUUUAR06,ZUUUAR06,ZUUUAR05,ZUUUAR05,ZUUUAR05,ZUUUAR05,ZUUUAP,",109,34,490
2.02E+11,2.02E+11,ZSNJ,ZBTJ,"ZSNJAP,ZSSSAR34,ZSSSAR38,ZSSSAR38,ZSSSAR16,ZSSSAR16,ZSSSAR16,ZSSSAR16,ZBAAAR24,ZBAAAR24,ZBAAAR24,ZBAAAR23,ZBAAAR17,ZBAAAR17,ZBAAAR17,ZBAAAR17,ZBAAAR17,ZBAAAP,ZBAAAP,",136,16,360
2.02E+11,2.02E+11,ZSNJ,ZGGG,"ZSNJAP,ZSOFAP,ZSOFAP,ZSOFAP,ZSOFAP,ZSOFAR02,ZSOFAR02,ZSOFAR06,ZSOFAR06,ZSCNAR02,ZSCNAR02,ZSCNAR02,ZSCNAR03,ZSCNAR03,ZSCNAR03,ZSCNAR03,ZSCNAR03,ZSCNAR03,ZSAMAR07,ZSAMAR07,ZSAMAR07,ZGGGAR02,ZGGGAR02,ZGGGAP,ZGGGAP,",136,62,515
2.02E+11,2.02E+11,ZSZS,ZSAM,"ZSNBAP,ZSNBAP,ZSNBAP,ZSNBAP,ZSHCAP,ZSSSAR02,ZSSSAR02,ZSSSAR18,ZSSSAR18,ZSSSAR18,ZSAMAR03,ZSAMAR03,ZSAMAR03,ZSAMAP,",112,132,955
,2.02E+11,ZBYN,ZSAM,"ZBYNAP,ZBAAAR34,ZLXYAR11,ZLXYAR11,ZBAAAR11,ZBAAAR11,ZBAAAR11,ZBAAAR26,ZBAAAR26,ZBAAAR26,ZBAAAR26,ZBAAAR28,ZBAAAR28,ZBAAAR28,ZBAAAR28,ZBAAAR28,ZBAAAR28,ZSSSAR13,ZSSSAR13,ZSSSAR13,ZSSSAR13,ZSSSAR23,ZSSSAR23,ZSSSAR17,ZSSSAR17,ZSSSAR17,ZSSSAR17,ZSSSAR39,ZSSSAR39,ZSSSAR39,ZSSSAR39,ZSSSAR12,ZSSSAR35,ZSCNAR04,ZSCNAR04,ZSCNAR04,ZSCNAR04,ZSCNAR04,ZSAMAR04,ZSAMAP,",8,132,1335
2.02E+11,2.02E+11,ZHXY,ZJHK,"ZHCCAR02,ZHCCAR02,ZHCCAR06,ZHCCAR06,ZHCCAR06,ZHHHAR01,ZHHHAR01,ZHHHAR02,ZHHHAR02,ZGHAAR04,ZGGGAR19,ZGGGAR19,ZGGGAR12,ZGGGAR12,ZGGGAR12,ZGGGAR12,ZGGGAR12,ZGGGAR22,ZGGGAR22,ZGGGAR22,ZGNNAR01,ZGNNAR01,ZGNNAR01,ZGNNAR01,ZGNNAR01,ZJSYAR12,ZJSYAR12,ZJHKAP,ZJHKAP,ZJHKAP,",57,101,810
2.02E+11,2.02E+11,ZBTJ,ZSCN,"ZBAAAP,ZBAAAP,ZBAAAR18,ZBAAAR18,ZBAAAR18,ZBAAAR18,ZSJNAR04,ZSJNAR02,ZSJNAR02,ZSJNAR02,ZSJNAR02,ZSOFAR05,ZSOFAR05,ZSOFAR05,ZSOFAR05,ZSOFAR05,ZSOFAR05,ZSOFAR01,ZSOFAR01,ZSOFAR01,ZSOFAR01,ZSOFAR02,ZSOFAR02,ZSOFAR02,ZSOFAR06,ZSOFAR06,ZSCNAP,ZSCNAP,ZSCNAP,",16,141,1020
2.02E+11,2.02E+11,ZULS,ZUUU,"ZULSAP,ZULSAP,ZULSAP,ZULSAP,UNKNOWNAR,UNKNOWNAR,UNKNOWNAR,UNKNOWNAR,UNKNOWNAR,UNKNOWNAR,ZUUUAR03,ZUUUAR03,ZUUUAR03,ZUUUAR12,ZUUUAR12,ZUUUAR12,ZUUUAR12,ZUUUAP,",29,34,600
2.02E+11,2.02E+11,ZSHC,ZJSY,"ZSHCAP,ZSSSAR01,ZSSSAR01,ZSCNAR05,ZSSSAR35,ZSSSAR35,ZSSSAR20,ZSSSAR20,ZSSSAR20,ZGGGAR40,ZGGGAR35,ZGGGAR35,ZGGGAR34,ZGGGAR34,ZGGGAR29,ZGGGAR29,ZGGGAR29,ZGGGAR29,ZGGGAR29,ZGGGAR29,ZGGGAR24,ZGGGAR24,ZJSYAR11,ZJSYAR11,ZJSYAR11,ZJSYAR01,ZJSYAR04,ZJSYAR04,ZJSYAR04,ZJSYAP,ZJSYAP,",118,101,1010
2.02E+11,2.02E+11,ZGHA,ZYHB,"ZGHAAP,ZGHAAR02,ZGHAAR02,ZGHAAR02,ZHHHAR05,ZHHHAR05,ZHHHAR05,ZHHHAR05,ZHHHAR01,ZHHHAR01,ZHHHAR01,ZHHHAR01,ZHCCAR04,ZHCCAR04,ZHCCAR04,ZHCCAR04,ZHCCAR04,ZHCCAR04,ZHCCAR04,ZHCCAR04,ZBAAAR28,ZBAAAR26,ZBAAAR26,ZBAAAR26,ZBAAAR26,ZBAAAR26,ZBAAAR13,ZBAAAR15,ZBAAAR15,ZBAAAR15,ZBAAAR15,ZBAAAR15,ZBAAAR12,ZBAAAR19,ZBAAAR19,ZBAAAR03,ZBAAAR03,ZBAAAR02,ZBAAAR02,ZYTXAR13,ZYTXAR13,ZYTXAR11,ZYTXAR11,ZYTXAR10,ZYHBAR05,ZYHBAR05,ZYHBAPP,",55,144,1140
2.02E+11,2.02E+11,ZBAD,ZYYJ,"ZBAAAP,ZBAAAR03,ZBAAAR02,ZBAAAR02,ZYTXAR13,ZYTXAR13,ZYTXAR13,ZYTXAR13,ZYTXAR09,ZYTXAR12,ZYTXAR12,ZYTXAR12,ZYTXAR12,ZYTXAR12,ZYTXAR12,ZYTXAR12,ZYTXAR12,ZYTXAR12,ZYTLAR09,ZYTLAR09,ZYTLAR09,ZYTLAR09,ZYTLAR09,ZYTLAR09,",16,49,740
2.02E+11,2.02E+11,ZSCN,ZBAA,"ZSCNAP,ZSCNAR02,ZSOFAR06,ZSOFAR06,ZSOFAR06,ZSOFAR06,ZSOFAR02,ZSOFAR02,ZSOFAR02,ZSOFAR01,ZSOFAR01,ZSOFAR01,ZSOFAR01,ZSOFAR05,ZSSSAR13,ZSSSAR13,ZSSSAR13,ZSSSAR13,ZSSSAR13,ZBAAAR24,ZBAAAR24,ZBAAAR24,ZBAAAR24,ZBAAAR23,ZBAAAR23,ZBAAAR23,ZBAAAR23,ZBAAAR17,ZBAAAR17,ZBAAAR17,ZBAAAR17,ZBAAAR17,ZBAAAP,ZBAAAP,",141,2,1145
,2.02E+11,ZLIC,ZWWW,"ZLICAP,ZLICAP,ZLICAP,ZLICAP,ZLLLAR02,ZLLLAR11,ZLLLAR03,ZLLLAR03,ZLLLAR03,ZLLLAR03,ZLLLAR03,ZLLLAR09,ZWWWAR01,ZWWWAR01,ZWWWAR07,ZWWWAR07,ZWWWAR07,ZWWWAR04,ZWWWAR04,ZWWWAR04,ZWWWAP,ZWWWAP,ZWWWAP,",83,157,775
2.02E+11,2.02E+11,ZGNN,ZUUU,"ZGNNAP,ZGNNAP,ZGNNAR02,ZGNNAR02,ZGNNAR02,ZGNNAR02,ZGNNAR02,ZUUUAR23,ZUUUAR23,ZUUUAR23,ZUUUAR23,ZUUUAR22,ZUUUAR22,ZUUUAR22,ZUUUAR22,ZUUUAR22,ZUUUAR22,ZUUUAR18,ZUUUAR18,ZUUUAR02,ZUUUAR02,ZUUUAP,",95,34,600
2.02E+11,2.02E+11,ZUGY,ZSSS,"ZUGYAP,ZUUUAR21,ZUUUAR21,ZGGGAR32,ZGGGAR12,ZGGGAR12,ZGGGAR12,ZGGGAR12,ZGGGAR13,ZGGGAR13,ZGGGAR13,ZGGGAR13,ZGGGAR13,UNKNOWNAR,ZSSSAR11,ZSSSAR11,ZSSSAR12,ZSSSAR12,ZSSSAR12,ZSSSAR12,ZSSSAR12,ZSSSAR21,ZSSSAR21,ZSSSAR01,ZSSSAR01,ZSSSAR01,ZSSSAR01,ZSSSAR02,ZSSSAR32,ZSSSAP,ZSSSAP,ZSSSAP,",44,139,1275
2.02E+11,2.02E+11,ZSAM,ZPPP,"ZSAMAP,ZSAMAR01,ZSSSAR40,ZSSSAR40,ZSSSAR40,ZSSSAR40,ZSSSAR40,ZGGGAR01,ZGGGAR01,ZGGGAR34,ZGGGAR34,ZGGGAR03,ZGGGAR03,ZGGGAR03,ZGGGAR23,ZGGGAR11,ZGGGAR11,ZGGGAR11,ZGGGAR11,ZGGGAR11,ZGGGAR11,UNKNOWNAR,ZUUUAR23,ZUUUAR23,ZUUUAR23,ZUUUAR23,ZUUUAR23,ZUUUAR23,ZPPPAR02,ZPPPAR02,ZPPPAP,",132,78,725
